date,open,high,low,close,volume
2021-06-17,2846.077472400759,2907.566036065282,2841.283895276825,2891.616455078125,2273413
2021-06-18,2920.508178705849,2926.69633528438,2854.356908295517,2873.792724609375,3380431
2021-06-21,2845.6419426584694,2863.944693285063,2834.050158038341,2852.70166015625,1130569
2021-06-22,2879.632792142121,2899.722282597916,2863.0731604681805,2877.1923828125,1708688
2021-06-23,2901.4216594077234,2901.4216594077234,2838.146352764599,2842.504150390625,1467104
2021-06-24,2862.201634271623,2948.4860318943056,2857.408056625918,2940.29345703125,4155204
2021-06-25,2941.7311616603324,2962.997128052771,2919.724284589916,2946.568359375,2722861
2021-06-28,2955.893905780267,2955.893905780267,2904.9076774187315,2908.176025390625,1355238
2021-06-29,2912.75147576147,2933.930411454228,2899.2423052425283,2911.749267578125,1497322
2021-06-30,2916.2376652341122,2947.6138026962844,2909.700969929493,2916.019775390625,1693146
2021-07-01,2926.697139664073,2930.1833780674847,2904.3417210154385,2912.31640625,990310
2021-07-02,2903.164590185935,2910.74711500687,2871.9627186504385,2898.327392578125,1682274
2021-07-05,2912.751723319642,2940.6416261162394,2877.8893448238955,2894.448974609375,1972858
2021-07-06,2887.476597920685,2900.5499903048712,2837.8849479232354,2843.28857421875,2159420
2021-07-07,2854.35709709006,2861.0680620594303,2825.247097610061,2854.3134765625,2640710
2021-07-08,2874.403161922664,2874.403161922664,2816.7929952439126,2839.9765625,2485811
2021-07-09,2832.568355800375,2860.4582596113323,2789.8619405898457,2796.093505859375,6365067
2021-07-12,2819.4948183101715,2820.3663777594174,2778.8366551160825,2782.9765625,1892226
2021-07-13,2801.1923556653715,2801.1923556653715,2767.2015336768995,2778.1396484375,1809339
2021-07-14,2777.6596400020444,2808.164217159268,2775.916521307346,2801.671142578125,2044279
2021-07-15,2819.184519112929,2822.896730614884,2789.836126410262,2797.653564453125,2232968
2021-07-16,2806.4316236230125,2812.414919822018,2788.088933272535,2790.53466796875,1256526
2021-07-19,2777.6074802121598,2794.902060002589,2774.1136343251005,2781.62548828125,1597058
2021-07-20,2781.6259668093744,2808.1791148200396,2756.775813064705,2800.143310546875,1811945
2021-07-22,2786.342357051715,2816.8697957122436,2786.342357051715,2809.358154296875,2859334
2021-07-23,2821.280805669737,2831.3693292187577,2800.8853931842596,2806.301025390625,1776193
2021-07-26,2795.0767055313113,2816.258146190416,2787.0846183754047,2792.936767578125,1259611
2021-07-27,2795.0768878645167,2803.8115031390935,2761.142822223809,2780.184326171875,1121367
2021-07-28,2784.5955513391964,2798.963951857688,2736.0310015940213,2793.155517578125,1660654
2021-07-29,2795.2953084901396,2817.3064967675937,2786.604408769665,2791.408447265625,1731997
2021-07-30,2811.6732338642078,2815.6038115443534,2762.1917134787022,2766.646240234375,2999943
2021-08-02,2777.6079147247424,2816.826255643097,2766.25291381549,2812.022216796875,2608669
2021-08-03,2820.407229235337,2873.688381599337,2811.6288983685017,2869.233642578125,3804735
2021-08-04,2882.423149896209,2886.9651073617065,2848.532798696424,2859.66943359375,2929598
2021-08-05,2860.5868578823424,2895.5253233221265,2849.66858743241,2868.404296875,2534521
2021-08-06,2858.446469339697,2903.3860207844823,2851.851792377056,2890.98291015625,2292362
2021-08-09,2903.298355204732,2914.7407852103993,2891.157326654606,2902.250244140625,1510489
2021-08-10,2896.049271108757,2926.008832406461,2896.049271108757,2912.033447265625,2040777
2021-08-11,2926.0961488608095,2934.8307642305435,2906.0939649630977,2921.030029296875,1929707
2021-08-12,2905.1331209034925,2941.818506074252,2905.1331209034925,2927.624755859375,1310205
2021-08-13,2935.4864570995833,3039.646766557033,2932.6477065273675,3025.147216796875,4363584
2021-08-16,3022.1769967008554,3052.1804865769095,3001.6506500469623,3033.48828125,2083489
2021-08-17,3041.480103189076,3110.2214744587654,3024.7969047280226,3103.4521484375,4336019
2021-08-18,3121.620253633295,3140.0938777961865,3089.0838149829724,3110.003173828125,2631309
2021-08-20,3062.3562322767416,3122.6250799741447,3057.11546291175,3109.08642578125,2836148
2021-08-23,3126.992539662617,3208.2244687655843,3111.1827993446677,3177.129150390625,3744176
2021-08-24,3194.248869248207,3203.289281535624,3139.5700912462094,3155.9912109375,2511141
2021-08-25,3153.195992277176,3229.842238349842,3150.619323520232,3195.99560546875,2123263
2021-08-26,3196.869609089104,3220.977235702535,3186.3006379240014,3207.22021484375,1902533
2021-08-27,3202.109859904366,3257.574665170031,3189.095368849665,3249.40771484375,3944728
2021-08-30,3244.9097402629527,3267.052076414065,3220.9769784870473,3232.943359375,2033114
2021-08-31,3240.0183451794023,3322.7353285681993,3234.8212913547077,3307.318603515625,3207480
2021-09-01,3315.6595696692425,3333.7401785192724,3237.921502835585,3244.865478515625,2643336
2021-09-02,3261.5050110312686,3370.8186247495905,3251.0234737703217,3351.253173828125,3403717
2021-09-03,3340.99000815719,3368.853342795532,3323.1277643578337,3355.882568359375,1746812
2021-09-06,3362.564482355028,3386.9341846203447,3331.381951416269,3364.573486328125,1723693
2021-09-07,3375.055827135714,3380.2528813214826,3326.360339981776,3333.042236328125,1585039
2021-09-08,3327.8883877901417,3332.2556953856665,3280.72146575847,3296.57470703125,4147175
2021-09-09,3310.1572478338157,3326.753017556797,3288.58278984343,3311.64208984375,1441148
2021-09-13,3290.3295846609585,3364.9231140500738,3290.3295846609585,3358.765380859375,1691473
2021-09-14,3362.7826988401503,3403.442369956585,3340.9898794004716,3394.18359375,1991188
2021-09-15,3390.865213451585,3476.377015029846,3376.802397011403,3454.1474609375,2461369
2021-09-16,3432.7037036782212,3477.9053364174956,3399.5995980435055,3409.38232421875,2946666
2021-09-17,3423.9691294157988,3445.8056672309503,3323.5210554661003,3343.479736328125,6477148
2021-09-20,3327.01474032147,3381.1693514792364,3326.010344929612,3339.679931640625,2002008
2021-09-21,3369.8150793138666,3381.65052743892,3338.0646627206675,3374.138671875,1568129
2021-09-22,3373.7450058049103,3403.748493291431,3364.9666751791547,3373.439208984375,1744067
2021-09-23,3380.295721069975,3388.1568739096724,3349.7245711378177,3379.640625,2003869
2021-09-24,3397.765573794787,3445.2817988337056,3367.194418246505,3381.431884765625,2320754
2021-09-27,3406.5000155572484,3409.9938617270504,3321.686814486319,3351.42822265625,1673362
2021-09-28,3362.8272236426765,3362.8272236426765,3276.5728890102832,3300.9423828125,2253075
2021-09-29,3284.0406267687767,3324.394505866805,3251.154672980617,3312.07861328125,2489161
2021-09-30,3323.5212519802417,3323.5212519802417,3275.5682974017677,3297.7978515625,2252412
